movieId,title,genres,tag
3115,"Greatest Story Ever Told, The (1965)",drama,bible religion
3116,Elmer Gantry (1960),drama,preacher religion
3117,Alfie (1966),comedy drama romance,sexuality
3118,"Fantasticks, The (1995)",musical,
3119,I Know Where I'm Going! (1945),drama romance war,netflix queue
3120,"Abominable Dr. Phibes, The (1971)",horror mystery,
3121,Real Life (1979),comedy,
3122,Battle Beyond the Stars (1980),sci fi,
3123,Double Impact (1991),action,
3124,Fuzz (1972),drama,
3125,Harley Davidson and the Marlboro Man (1991),action crime drama,
3126,Losin' It (1983),comedy,virginity
3127,Mermaids (1990),comedy drama romance,
3128,Navy Seals (1990),action adventure war,
3129,Manhunter (1986),action crime drama horror thriller,hannibal lecter serial killer
3130,Reversal of Fortune (1990),drama,von bulow
3131,Death on the Nile (1978),crime mystery,
3132,Revenge of the Nerds (1984),comedy,college
3133,Revenge of the Nerds II: Nerds in Paradise (1987),comedy,
3134,4 Little Girls (1997),documentary,
3135,River's Edge (1986),crime drama,netflix queue
3136,Girls Just Want to Have Fun (1985),comedy,
3137,"Longest Yard, The (1974)",comedy,
3138,Necessary Roughness (1991),comedy,football
3139,Enemy at the Gates (2001),drama war,ed harris jude law rachel weisz sniper world war ii
3140,Exit Wounds (2001),action thriller,
3141,"Dish, The (2001)",comedy,
3142,Memento (2000),mystery thriller,dark mindfuck nonlinear psychology twist ending mystery psychological backwards memory cerebral dreamlike
3143,Heartbreakers (2001),comedy crime romance,
3144,Say It Isn't So (2001),comedy romance,
3145,Someone Like You (2001),comedy romance,
3146,Spy Kids (2001),action adventure children comedy,spying
3147,Tomcats (2001),comedy,
3148,"Tailor of Panama, The (2001)",drama thriller,
3149,Amores Perros (Love's a Bitch) (2000),drama thriller,
3150,Keep the River on Your Right: A Modern Cannibal Tale (2000),documentary,
3151,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)",documentary,
3152,Along Came a Spider (2001),action crime mystery thriller,
3153,Blow (2001),crime drama,
3154,Just Visiting (2001),comedy fantasy,
3155,Pokémon 3: The Movie (2001),animation children,
3156,Beautiful Creatures (2000),comedy crime drama thriller,
3157,Brigham City (2001),crime drama mystery,
3158,Bridget Jones's Diary (2001),comedy drama romance,singletons
3159,Joe Dirt (2001),adventure comedy mystery romance,
3160,Josie and the Pussycats (2001),comedy,
3161,Chopper (2000),drama thriller,
3162,"Circle, The (Dayereh) (2000)",drama,
3163,Crocodile Dundee in Los Angeles (2001),comedy drama,
3164,Freddy Got Fingered (2001),comedy,
3165,"Center of the World, The (2001)",drama,
3166,"Luzhin Defence, The (2000)",drama romance,nabokov
3167,"Visit, The (2000)",drama,
3168,Scarface (1983),action crime drama,al pacino
3169,Days of Wine and Roses (1962),drama,alcoholism
3170,Driven (2001),action thriller,
3171,One Night at McCool's (2001),comedy,
3172,Town & Country (2001),comedy,
3173,"Mummy Returns, The (2001)",action adventure comedy thriller,
3174,Under the Sand (2000),drama,
3175,Krull (1983),action adventure fantasy sci fi,
3176,Lost in America (1985),comedy,
3177,Triumph of the Will (Triumph des Willens) (1934),documentary,
3178,"World According to Garp, The (1982)",comedy drama romance,
3179,Fellini Satyricon (1969),drama fantasy,
3180,Frankie and Johnny (1966),comedy,
3181,Frankie and Johnny (1991),comedy romance,
3182,"City of Women, The (Città delle donne, La) (1980)",comedy drama,
3183,For the Boys (1991),comedy drama musical,
3184,Nine to Five (a.k.a. 9 to 5) (1980),comedy crime,
3185,Norma Rae (1979),drama,union
3186,Summer Rental (1985),comedy,
3187,"5,000 Fingers of Dr. T, The (1953)",children fantasy musical,
3188,Love Story (1970),drama romance,death
3189,Pelle the Conqueror (Pelle erobreren) (1987),drama,
3190,Rififi (Du rififi chez les hommes) (1955),crime film noir thriller,
3191,"Knight's Tale, A (2001)",action comedy romance,
3192,Bread and Roses (2000),drama,
3193,Startup.com (2001),documentary,
3194,Angel Eyes (2001),romance thriller,
3195,Shrek (2001),adventure animation children comedy fantasy romance,fairy tales
3196,"Fast Food, Fast Women (2000)",comedy romance,
3197,Moulin Rouge (2001),drama musical romance,
3198,Pearl Harbor (2001),action drama romance war,
3199,Himalaya (Himalaya - l'enfance d'un chef) (1999),adventure drama,netflix queue
3200,"Man Who Cried, The (2000)",drama,
3201,Ice Castles (1978),drama,figure skating
3202,Love Potion #9 (1992),comedy romance,
3203,City Slickers (1991),comedy western,
3204,Eight Men Out (1988),drama,
3205,"Horse Soldiers, The (1959)",adventure war western,
3206,"Night, The (Notte, La) (1960)",drama,
3207,Mississippi Burning (1988),crime drama thriller,race rasicm
3208,"Magnificent Seven, The (1960)",adventure western,
3209,Rio Bravo (1959),western,
3210,Throw Momma from the Train (1987),comedy crime,strangers train
3211,Yi Yi (2000),drama,
3212,"Sand Pebbles, The (1966)",drama romance war,
3213,Twelve O'Clock High (1949),drama war,
3214,Von Ryan's Express (1965),action adventure drama war,
3215,"Animal, The (2001)",comedy,
3216,Big Eden (2000),drama romance,
3217,Evolution (2001),comedy sci fi,really bad seann william scott
3218,Swordfish (2001),action crime drama,
3219,"Anniversary Party, The (2001)",drama,
3220,Divided We Fall (Musíme si pomáhat) (2000),comedy drama,holocaust
3221,Catch-22 (1970),comedy war,
3222,Forgotten Silver (1996),comedy documentary,
3223,Point Break (1991),action crime thriller,
3224,Uncommon Valor (1983),action war,
3225,Unlawful Entry (1992),crime thriller,
3226,Youngblood (1986),action drama,
3227,Gentlemen Prefer Blondes (1953),comedy musical romance,netflix queue
3228,How to Marry a Millionaire (1953),comedy drama romance,
3229,"Seven Year Itch, The (1955)",comedy,adultery
3230,Tootsie (1982),comedy romance,men drag
3231,Atlantis: The Lost Empire (2001),adventure animation children fantasy,
3232,Lara Croft: Tomb Raider (2001),action adventure,
3233,Dr. Dolittle 2 (2001),comedy,
3234,"Fast and the Furious, The (2001)",action crime thriller,
3235,A.I. Artificial Intelligence (2001),adventure drama sci fi,androids cyborg artificial intelligence bittersweet steven spielberg robots
3236,Baby Boy (2001),crime drama,
3237,Crazy/Beautiful (2001),drama romance,
3238,Pootie Tang (2001),comedy,
3239,Let It Snow (1999),comedy romance,
3240,Sexy Beast (2000),crime drama,
3241,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)",drama romance,accident
3242,"Closet, The (Placard, Le) (2001)",comedy,
3243,"Crimson Rivers, The (Rivières pourpres, Les) (2000)",crime drama mystery thriller,
3244,Lumumba (2000),drama,
3245,Cats & Dogs (2001),children comedy,
3246,Kiss of the Dragon (2001),action,
3247,Scary Movie 2 (2001),comedy,
3248,Lost and Delirious (2001),drama,
3249,Rape Me (Baise-moi) (2000),crime drama thriller,
3250,Alice (1990),comedy drama fantasy romance,
3251,Another Woman (1988),drama,
3252,Beach Blanket Bingo (1965),comedy musical,
3253,Big Deal on Madonna Street (I Soliti Ignoti) (1958),comedy crime,
3254,"Cannonball Run, The (1981)",action comedy,race
3255,Cannonball Run II (1984),action comedy,
3256,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)",comedy drama,
3257,Dr. Goldfoot and the Bikini Machine (1965),comedy,
3258,"Fall of the House of Usher, The (House of Usher) (1960)",horror,
3259,Faust (1926),drama fantasy horror,netflix queue
3260,"Man Who Shot Liberty Valance, The (1962)",crime drama western,
3261,Salvador (1986),drama thriller war,
3262,September (1987),drama,
3263,Shadows and Fog (1991),comedy drama mystery thriller,
3264,Something Wild (1986),comedy crime drama,
3265,"Thing with Two Heads, The (1972)",comedy horror sci fi,
3266,All That Heaven Allows (1955),drama romance,
3267,"Barefoot Contessa, The (1954)",drama,
3268,Cries and Whispers (Viskningar och rop) (1972),drama,
3269,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)",drama,
3270,Kiss Me Deadly (1955),film noir,
3271,"Lion in Winter, The (1968)",drama,
3272,"Misfits, The (1961)",comedy drama romance western,
3273,Moby Dick (1956),drama,
3274,Sweet Smell of Success (1957),drama film noir,
3275,Written on the Wind (1956),drama,
3276,"10th Victim, The (La decima vittima) (1965)",action comedy sci fi thriller,
3277,Obsession (1976),mystery thriller,
3278,Suspiria (1977),horror,
3279,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)",action drama romance thriller,
3280,Christiane F. (a.k.a. We Children from Bahnhof Zoo) (Christiane F. - Wir Kinder vom Bahnhof Zoo) (1981),drama,
3281,"Big Boss, The (Fists of Fury) (Tang shan da xiong) (1971)",action thriller,
3282,Game of Death (1978),action,
3283,"Last Dragon, The (1985)",action comedy drama,
3284,Outland (1981),action sci fi thriller,
3285,"Way of the Dragon, The (a.k.a. Return of the Dragon) (Meng long guo jiang) (1972)",action crime,
3286,T-Rex: Back to the Cretaceous (1998),adventure documentary imax,
3287,Final Fantasy: The Spirits Within (2001),adventure animation fantasy sci fi,sci fi
3288,Legally Blonde (2001),comedy romance,lawyers
3289,"Score, The (2001)",action drama,heist boring
3290,Adanggaman (2000),drama,
3291,Bully (2001),crime drama thriller,
3292,Jump Tomorrow (2001),comedy drama romance,
3293,Made (2001),comedy,
3294,Michael Jordan to the Max (2000),documentary imax,
3295,More (1998),animation drama sci fi imax,claymation creativity dystopia free download imagination dialogue social commentary
3296,Africa: The Serengeti (1994),documentary imax,
3297,Alaska: Spirit of the Wild (1997),documentary imax,
3298,18 Again! (1988),comedy fantasy,
3299,1969 (1988),drama war,
3300,"Accidental Tourist, The (1988)",comedy drama romance,
3301,"Accused, The (1988)",drama,rape
3302,Above the Law (1988),action crime drama,
3303,"Adventures of Baron Munchausen, The (1988)",adventure comedy fantasy,
3304,Ariel (1988),drama,
3305,Arthur 2: On the Rocks (1988),comedy romance,
3306,Bat*21 (1988),drama war,
3307,Beaches (1988),comedy drama musical,
3308,"Beast of War, The (Beast, The) (1988)",drama war,
3309,Big Business (1988),comedy,twins
3310,Big Top Pee-Wee (1988),adventure children comedy,circus
3311,Biloxi Blues (1988),comedy drama,
3312,"Blob, The (1988)",horror sci fi,
3313,"Bright Lights, Big City (1988)",drama,
3314,Caddyshack II (1988),comedy,
3315,Camille Claudel (1988),drama,
3316,Cocktail (1988),drama romance,
3317,Colors (1988),action crime drama,
3318,Coming to America (1988),comedy romance,africa immigrants
3319,"Couch Trip, The (1988)",comedy,
3320,Critters (1986),comedy sci fi,
3321,Crossing Delancey (1988),comedy romance,new york
3322,D.O.A. (1988),film noir mystery thriller,
3323,Dead Heat (1988),action comedy horror sci fi,
3324,"Dead Pool, The (1988)",action crime thriller,
3325,Dirty Rotten Scoundrels (1988),comedy,
3326,Drowning by Numbers (1988),comedy drama,
3327,Ernest Saves Christmas (1988),children comedy,
3328,Feds (1988),comedy,
3329,For Keeps (1988),drama romance,
3330,Frantic (1988),crime mystery thriller,
3331,Gorillas in the Mist (1988),drama,
3332,"Great Outdoors, The (1988)",comedy,
3333,High Spirits (1988),comedy,
3334,Johnny Be Good (1988),comedy,
3335,Lady in White (a.k.a. The Mystery of the Lady in White) (1988),horror mystery thriller,
3336,The Lair of the White Worm (1988),comedy horror,
3337,"Land Before Time, The (1988)",adventure animation children fantasy,
3338,License to Drive (1988),comedy,
3339,Little Nikita (1988),drama,
3340,Masquerade (1988),mystery romance thriller,
3341,Milagro Beanfield War (1988),comedy drama fantasy,
3342,Moon Over Parador (1988),comedy,
3343,My Stepmother Is an Alien (1988),comedy romance sci fi,aliens
3344,"Night in the Life of Jimmy Reardon, A (1988)",comedy romance,
3345,Bagdad Cafe (Out of Rosenheim) (1987),comedy drama,
3346,Red Heat (1988),action,
3347,"Return of the Living Dead, The (1985)",comedy horror sci fi,
3348,Return to Snowy River (a.k.a. The Man From Snowy River II) (1988),adventure drama western,
3349,"Man from Snowy River, The (1982)",drama romance western,
3350,Running on Empty (1988),drama,hippies
3351,"Serpent and the Rainbow, The (1988)",horror,
3352,Short Circuit 2 (1988),comedy sci fi,
3353,Short Circuit (1986),comedy sci fi,robots
3354,"Vanishing, The (Spoorloos) (1988)",drama thriller,kidnapping remade
3355,"Tetsuo, the Ironman (Tetsuo) (1988)",action horror sci fi thriller,artsy atmospheric gritty hallucinatory surreal visually stunning
3356,They Live (1988),action sci fi thriller,
3357,Tucker: The Man and His Dream (1988),drama,
3358,Twins (1988),comedy,twins
3359,Without a Clue (1988),comedy mystery,
3360,Young Einstein (1988),comedy,
3361,Always (1989),drama fantasy romance,
3362,American Ninja (1985),action adventure,
3363,Best of the Best (1989),action,
3364,Bill & Ted's Excellent Adventure (1989),adventure comedy sci fi,time travel
3365,Black Rain (1989),action crime drama,
3366,Blaze (1989),comedy drama,
3367,Blind Fury (1989),action thriller,
3368,Casualties of War (1989),drama war,
3369,Chances Are (1989),comedy romance,
3370,Cyborg (1989),action sci fi,
3371,Dad (1989),drama,
3372,Disorganized Crime (1989),action comedy,
3373,Dream a Little Dream (1989),comedy drama romance,
3374,"Dream Team, The (1989)",comedy,
3375,Earth Girls Are Easy (1988),comedy musical sci fi,
3376,Eddie and the Cruisers (1983),drama musical mystery,
3377,Erik the Viking (1989),adventure comedy fantasy,
3378,Family Business (1989),comedy,
3379,Farewell to the King (1989),action war,
3380,Fat Man and Little Boy (1989),drama,
3381,Gleaming the Cube (1989),action drama mystery,
3382,Great Balls of Fire! (1989),drama,
3383,Gross Anatomy (a.k.a. A Cut Above) (1989),comedy drama,doctors
3384,Harlem Nights (1989),comedy crime romance,
3385,Her Alibi (1989),comedy romance,
3386,How to Get Ahead in Advertising (1989),comedy fantasy,
3387,"Innocent Man, An (1989)",crime drama,
3388,"January Man, The (1989)",comedy crime mystery thriller,
3389,Johnny Handsome (1989),crime drama,
3390,Jesus of Montreal (Jésus de Montréal) (1989),drama,reciprocal spectator
3391,K-9 (1989),action comedy crime,
3392,Kickboxer (1989),action,
3393,Last Exit to Brooklyn (1989),drama,
3394,Lean on Me (1989),drama,
3395,Let It Ride (1989),comedy,
3396,Little Monsters (1989),comedy,
3397,Look Who's Talking (1989),comedy romance,babies
3398,Loverboy (1989),comedy,
3399,Major League (1989),comedy,baseball
3400,Meet the Feebles (1989),animation comedy musical,
3401,Millennium (1989),drama sci fi thriller,
3402,Miracle Mile (1989),drama romance sci fi,
3403,New York Stories (1989),comedy drama,
3404,Next of Kin (1989),action crime thriller,
3405,No Holds Barred (1989),action,
3406,"Package, The (1989)",action thriller,
3407,Penn & Teller Get Killed (1989),adventure comedy,
3408,Pink Cadillac (1989),action comedy drama,
3409,"Punisher, The (1989)",action,
3410,Jurassic Park III (2001),action adventure sci fi thriller,dinosaurs
3411,America's Sweethearts (2001),comedy romance,hollywood movie business
3412,Brother (2000),action crime thriller,
3413,Ghost World (2001),comedy drama,adolescence
3414,Hedwig and the Angry Inch (2000),comedy drama musical,
